filepath_original,filepath_processed,split,class,source_dataset
data/raw/train/tuberculosis/tuberculosis-1201.jpg,data/processed/train/tuberculosis/tuberculosis-1201.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2454.jpg,data/processed/train/tuberculosis/tuberculosis-2454.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1337.jpg,data/processed/train/tuberculosis/tuberculosis-1337.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5365.jpg,data/processed/train/tuberculosis/tuberculosis-5365.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1880.jpg,data/processed/train/tuberculosis/tuberculosis-1880.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4165.jpg,data/processed/train/tuberculosis/tuberculosis-4165.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7671.jpg,data/processed/train/tuberculosis/tuberculosis-7671.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4885.jpg,data/processed/train/tuberculosis/tuberculosis-4885.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8700.jpg,data/processed/train/tuberculosis/tuberculosis-8700.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2280.jpg,data/processed/train/tuberculosis/tuberculosis-2280.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3663.jpg,data/processed/train/tuberculosis/tuberculosis-3663.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3454.jpg,data/processed/train/tuberculosis/tuberculosis-3454.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3510.jpg,data/processed/train/tuberculosis/tuberculosis-3510.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3888.jpg,data/processed/train/tuberculosis/tuberculosis-3888.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7497.jpg,data/processed/train/tuberculosis/tuberculosis-7497.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5333.jpg,data/processed/train/tuberculosis/tuberculosis-5333.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3956.jpg,data/processed/train/tuberculosis/tuberculosis-3956.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1194.jpg,data/processed/train/tuberculosis/tuberculosis-1194.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5140.jpg,data/processed/train/tuberculosis/tuberculosis-5140.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2223.jpg,data/processed/train/tuberculosis/tuberculosis-2223.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6848.jpg,data/processed/train/tuberculosis/tuberculosis-6848.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4712.jpg,data/processed/train/tuberculosis/tuberculosis-4712.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8261.jpg,data/processed/train/tuberculosis/tuberculosis-8261.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4238.jpg,data/processed/train/tuberculosis/tuberculosis-4238.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8908.jpg,data/processed/train/tuberculosis/tuberculosis-8908.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3860.jpg,data/processed/train/tuberculosis/tuberculosis-3860.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6603.jpg,data/processed/train/tuberculosis/tuberculosis-6603.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7256.jpg,data/processed/train/tuberculosis/tuberculosis-7256.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2552.jpg,data/processed/train/tuberculosis/tuberculosis-2552.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2277.jpg,data/processed/train/tuberculosis/tuberculosis-2277.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4977.jpg,data/processed/train/tuberculosis/tuberculosis-4977.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4745.jpg,data/processed/train/tuberculosis/tuberculosis-4745.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7531.jpg,data/processed/train/tuberculosis/tuberculosis-7531.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1601.jpg,data/processed/train/tuberculosis/tuberculosis-1601.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8888.jpg,data/processed/train/tuberculosis/tuberculosis-8888.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4839.jpg,data/processed/train/tuberculosis/tuberculosis-4839.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5214.jpg,data/processed/train/tuberculosis/tuberculosis-5214.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8711.jpg,data/processed/train/tuberculosis/tuberculosis-8711.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4322.jpg,data/processed/train/tuberculosis/tuberculosis-4322.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5910.jpg,data/processed/train/tuberculosis/tuberculosis-5910.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4174.jpg,data/processed/train/tuberculosis/tuberculosis-4174.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1801.jpg,data/processed/train/tuberculosis/tuberculosis-1801.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3553.jpg,data/processed/train/tuberculosis/tuberculosis-3553.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3141.jpg,data/processed/train/tuberculosis/tuberculosis-3141.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3937.jpg,data/processed/train/tuberculosis/tuberculosis-3937.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4529.jpg,data/processed/train/tuberculosis/tuberculosis-4529.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4856.jpg,data/processed/train/tuberculosis/tuberculosis-4856.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4966.jpg,data/processed/train/tuberculosis/tuberculosis-4966.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5693.jpg,data/processed/train/tuberculosis/tuberculosis-5693.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2353.jpg,data/processed/train/tuberculosis/tuberculosis-2353.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5444.jpg,data/processed/train/tuberculosis/tuberculosis-5444.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5785.jpg,data/processed/train/tuberculosis/tuberculosis-5785.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8396.jpg,data/processed/train/tuberculosis/tuberculosis-8396.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6069.jpg,data/processed/train/tuberculosis/tuberculosis-6069.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4287.jpg,data/processed/train/tuberculosis/tuberculosis-4287.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3897.jpg,data/processed/train/tuberculosis/tuberculosis-3897.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2254.jpg,data/processed/train/tuberculosis/tuberculosis-2254.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7065.jpg,data/processed/train/tuberculosis/tuberculosis-7065.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7176.jpg,data/processed/train/tuberculosis/tuberculosis-7176.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9068.jpg,data/processed/train/tuberculosis/tuberculosis-9068.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6357.jpg,data/processed/train/tuberculosis/tuberculosis-6357.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4148.jpg,data/processed/train/tuberculosis/tuberculosis-4148.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2028.jpg,data/processed/train/tuberculosis/tuberculosis-2028.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7329.jpg,data/processed/train/tuberculosis/tuberculosis-7329.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8545.jpg,data/processed/train/tuberculosis/tuberculosis-8545.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3522.jpg,data/processed/train/tuberculosis/tuberculosis-3522.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6643.jpg,data/processed/train/tuberculosis/tuberculosis-6643.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3257.jpg,data/processed/train/tuberculosis/tuberculosis-3257.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6693.jpg,data/processed/train/tuberculosis/tuberculosis-6693.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6369.jpg,data/processed/train/tuberculosis/tuberculosis-6369.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1607.jpg,data/processed/train/tuberculosis/tuberculosis-1607.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9419.jpg,data/processed/train/tuberculosis/tuberculosis-9419.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6677.jpg,data/processed/train/tuberculosis/tuberculosis-6677.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2025.jpg,data/processed/train/tuberculosis/tuberculosis-2025.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3332.jpg,data/processed/train/tuberculosis/tuberculosis-3332.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6855.jpg,data/processed/train/tuberculosis/tuberculosis-6855.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4659.jpg,data/processed/train/tuberculosis/tuberculosis-4659.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7026.jpg,data/processed/train/tuberculosis/tuberculosis-7026.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9054.jpg,data/processed/train/tuberculosis/tuberculosis-9054.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2596.jpg,data/processed/train/tuberculosis/tuberculosis-2596.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7149.jpg,data/processed/train/tuberculosis/tuberculosis-7149.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5790.jpg,data/processed/train/tuberculosis/tuberculosis-5790.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3584.jpg,data/processed/train/tuberculosis/tuberculosis-3584.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2753.jpg,data/processed/train/tuberculosis/tuberculosis-2753.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9279.jpg,data/processed/train/tuberculosis/tuberculosis-9279.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4601.jpg,data/processed/train/tuberculosis/tuberculosis-4601.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9125.jpg,data/processed/train/tuberculosis/tuberculosis-9125.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8091.jpg,data/processed/train/tuberculosis/tuberculosis-8091.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3378.jpg,data/processed/train/tuberculosis/tuberculosis-3378.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5878.jpg,data/processed/train/tuberculosis/tuberculosis-5878.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2794.jpg,data/processed/train/tuberculosis/tuberculosis-2794.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4499.jpg,data/processed/train/tuberculosis/tuberculosis-4499.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4800.jpg,data/processed/train/tuberculosis/tuberculosis-4800.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7208.jpg,data/processed/train/tuberculosis/tuberculosis-7208.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8469.jpg,data/processed/train/tuberculosis/tuberculosis-8469.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2528.jpg,data/processed/train/tuberculosis/tuberculosis-2528.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6654.jpg,data/processed/train/tuberculosis/tuberculosis-6654.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6549.jpg,data/processed/train/tuberculosis/tuberculosis-6549.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2032.jpg,data/processed/train/tuberculosis/tuberculosis-2032.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2241.jpg,data/processed/train/tuberculosis/tuberculosis-2241.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4018.jpg,data/processed/train/tuberculosis/tuberculosis-4018.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3558.jpg,data/processed/train/tuberculosis/tuberculosis-3558.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6624.jpg,data/processed/train/tuberculosis/tuberculosis-6624.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6210.jpg,data/processed/train/tuberculosis/tuberculosis-6210.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7581.jpg,data/processed/train/tuberculosis/tuberculosis-7581.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7951.jpg,data/processed/train/tuberculosis/tuberculosis-7951.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6087.jpg,data/processed/train/tuberculosis/tuberculosis-6087.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3389.jpg,data/processed/train/tuberculosis/tuberculosis-3389.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1731.jpg,data/processed/train/tuberculosis/tuberculosis-1731.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1634.jpg,data/processed/train/tuberculosis/tuberculosis-1634.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1654.jpg,data/processed/train/tuberculosis/tuberculosis-1654.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3984.jpg,data/processed/train/tuberculosis/tuberculosis-3984.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5504.jpg,data/processed/train/tuberculosis/tuberculosis-5504.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8173.jpg,data/processed/train/tuberculosis/tuberculosis-8173.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2331.jpg,data/processed/train/tuberculosis/tuberculosis-2331.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3004.jpg,data/processed/train/tuberculosis/tuberculosis-3004.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8638.jpg,data/processed/train/tuberculosis/tuberculosis-8638.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7037.jpg,data/processed/train/tuberculosis/tuberculosis-7037.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5223.jpg,data/processed/train/tuberculosis/tuberculosis-5223.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4592.jpg,data/processed/train/tuberculosis/tuberculosis-4592.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8569.jpg,data/processed/train/tuberculosis/tuberculosis-8569.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2325.jpg,data/processed/train/tuberculosis/tuberculosis-2325.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1498.jpg,data/processed/train/tuberculosis/tuberculosis-1498.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9176.jpg,data/processed/train/tuberculosis/tuberculosis-9176.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1380.jpg,data/processed/train/tuberculosis/tuberculosis-1380.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1293.jpg,data/processed/train/tuberculosis/tuberculosis-1293.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5672.jpg,data/processed/train/tuberculosis/tuberculosis-5672.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4168.jpg,data/processed/train/tuberculosis/tuberculosis-4168.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3809.jpg,data/processed/train/tuberculosis/tuberculosis-3809.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7585.jpg,data/processed/train/tuberculosis/tuberculosis-7585.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4050.jpg,data/processed/train/tuberculosis/tuberculosis-4050.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2295.jpg,data/processed/train/tuberculosis/tuberculosis-2295.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6919.jpg,data/processed/train/tuberculosis/tuberculosis-6919.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3834.jpg,data/processed/train/tuberculosis/tuberculosis-3834.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8951.jpg,data/processed/train/tuberculosis/tuberculosis-8951.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6109.jpg,data/processed/train/tuberculosis/tuberculosis-6109.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3609.jpg,data/processed/train/tuberculosis/tuberculosis-3609.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8274.jpg,data/processed/train/tuberculosis/tuberculosis-8274.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5119.jpg,data/processed/train/tuberculosis/tuberculosis-5119.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8780.jpg,data/processed/train/tuberculosis/tuberculosis-8780.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3488.jpg,data/processed/train/tuberculosis/tuberculosis-3488.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8858.jpg,data/processed/train/tuberculosis/tuberculosis-8858.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6506.jpg,data/processed/train/tuberculosis/tuberculosis-6506.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3061.jpg,data/processed/train/tuberculosis/tuberculosis-3061.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1838.jpg,data/processed/train/tuberculosis/tuberculosis-1838.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4723.jpg,data/processed/train/tuberculosis/tuberculosis-4723.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2102.jpg,data/processed/train/tuberculosis/tuberculosis-2102.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4391.jpg,data/processed/train/tuberculosis/tuberculosis-4391.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7052.jpg,data/processed/train/tuberculosis/tuberculosis-7052.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7843.jpg,data/processed/train/tuberculosis/tuberculosis-7843.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9100.jpg,data/processed/train/tuberculosis/tuberculosis-9100.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7047.jpg,data/processed/train/tuberculosis/tuberculosis-7047.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1927.jpg,data/processed/train/tuberculosis/tuberculosis-1927.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6201.jpg,data/processed/train/tuberculosis/tuberculosis-6201.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8210.jpg,data/processed/train/tuberculosis/tuberculosis-8210.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7063.jpg,data/processed/train/tuberculosis/tuberculosis-7063.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5319.jpg,data/processed/train/tuberculosis/tuberculosis-5319.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5390.jpg,data/processed/train/tuberculosis/tuberculosis-5390.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8301.jpg,data/processed/train/tuberculosis/tuberculosis-8301.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5870.jpg,data/processed/train/tuberculosis/tuberculosis-5870.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9330.jpg,data/processed/train/tuberculosis/tuberculosis-9330.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1588.jpg,data/processed/train/tuberculosis/tuberculosis-1588.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4898.jpg,data/processed/train/tuberculosis/tuberculosis-4898.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6644.jpg,data/processed/train/tuberculosis/tuberculosis-6644.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1573.jpg,data/processed/train/tuberculosis/tuberculosis-1573.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5320.jpg,data/processed/train/tuberculosis/tuberculosis-5320.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7459.jpg,data/processed/train/tuberculosis/tuberculosis-7459.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3992.jpg,data/processed/train/tuberculosis/tuberculosis-3992.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1124.jpg,data/processed/train/tuberculosis/tuberculosis-1124.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3821.jpg,data/processed/train/tuberculosis/tuberculosis-3821.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4671.jpg,data/processed/train/tuberculosis/tuberculosis-4671.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2504.jpg,data/processed/train/tuberculosis/tuberculosis-2504.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1139.jpg,data/processed/train/tuberculosis/tuberculosis-1139.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9326.jpg,data/processed/train/tuberculosis/tuberculosis-9326.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7410.jpg,data/processed/train/tuberculosis/tuberculosis-7410.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4465.jpg,data/processed/train/tuberculosis/tuberculosis-4465.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2410.jpg,data/processed/train/tuberculosis/tuberculosis-2410.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4993.jpg,data/processed/train/tuberculosis/tuberculosis-4993.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4645.jpg,data/processed/train/tuberculosis/tuberculosis-4645.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8753.jpg,data/processed/train/tuberculosis/tuberculosis-8753.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6674.jpg,data/processed/train/tuberculosis/tuberculosis-6674.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1159.jpg,data/processed/train/tuberculosis/tuberculosis-1159.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2900.jpg,data/processed/train/tuberculosis/tuberculosis-2900.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9516.jpg,data/processed/train/tuberculosis/tuberculosis-9516.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8225.jpg,data/processed/train/tuberculosis/tuberculosis-8225.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6458.jpg,data/processed/train/tuberculosis/tuberculosis-6458.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2879.jpg,data/processed/train/tuberculosis/tuberculosis-2879.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4873.jpg,data/processed/train/tuberculosis/tuberculosis-4873.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6020.jpg,data/processed/train/tuberculosis/tuberculosis-6020.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3792.jpg,data/processed/train/tuberculosis/tuberculosis-3792.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1245.jpg,data/processed/train/tuberculosis/tuberculosis-1245.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6346.jpg,data/processed/train/tuberculosis/tuberculosis-6346.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9540.jpg,data/processed/train/tuberculosis/tuberculosis-9540.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1077.jpg,data/processed/train/tuberculosis/tuberculosis-1077.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7874.jpg,data/processed/train/tuberculosis/tuberculosis-7874.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1920.jpg,data/processed/train/tuberculosis/tuberculosis-1920.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3146.jpg,data/processed/train/tuberculosis/tuberculosis-3146.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7278.jpg,data/processed/train/tuberculosis/tuberculosis-7278.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9501.jpg,data/processed/train/tuberculosis/tuberculosis-9501.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4642.jpg,data/processed/train/tuberculosis/tuberculosis-4642.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8369.jpg,data/processed/train/tuberculosis/tuberculosis-8369.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2133.jpg,data/processed/train/tuberculosis/tuberculosis-2133.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2180.jpg,data/processed/train/tuberculosis/tuberculosis-2180.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4851.jpg,data/processed/train/tuberculosis/tuberculosis-4851.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3328.jpg,data/processed/train/tuberculosis/tuberculosis-3328.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4373.jpg,data/processed/train/tuberculosis/tuberculosis-4373.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2725.jpg,data/processed/train/tuberculosis/tuberculosis-2725.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7602.jpg,data/processed/train/tuberculosis/tuberculosis-7602.png,train,tuberculosis,unknown
